domain,path,chars,bytes,words,lines
pace1tools.com,scraped/pace1tools.com.txt,463,485,54,12
pacedmedia.com,scraped/pacedmedia.com.txt,103,103,3,2
pacioli.fi,scraped/pacioli.fi.txt,50,50,8,1
packdesignid.fi,scraped/packdesignid.fi.txt,347,360,36,2
packforce.fi,scraped/packforce.fi.txt,299,303,38,4
packhouse.fi,scraped/packhouse.fi.txt,2410,2491,265,15
packnord.com,scraped/packnord.com.txt,51,51,8,1
padadise.com,scraped/padadise.com.txt,2099,2099,348,15
padasjoenmetalli.fi,scraped/padasjoenmetalli.fi.txt,1019,1045,114,11
padasjoensanomat.fi,scraped/padasjoensanomat.fi.txt,51,51,8,1
padateaching.fi,scraped/padateaching.fi.txt,1148,1189,118,13
padel-global.fi,scraped/padel-global.fi.txt,101,101,14,5
padel.ax,scraped/padel.ax.txt,2399,2506,368,27
padel9.fi,scraped/padel9.fi.txt,3022,3202,383,66
padeladder.fi,scraped/padeladder.fi.txt,51,51,8,1
padelarenafinland.fi,scraped/padelarenafinland.fi.txt,2823,2934,320,44
padelclub.fi,scraped/padelclub.fi.txt,88,90,13,2
padelco.fi,scraped/padelco.fi.txt,937,1017,107,9
padelgolfplaza.fi,scraped/padelgolfplaza.fi.txt,100,102,14,4
padelhaapajarvi.fi,scraped/padelhaapajarvi.fi.txt,156,161,18,4
padelix.fi,scraped/padelix.fi.txt,1080,1139,114,9
padelkankaanpaa.fi,scraped/padelkankaanpaa.fi.txt,1531,1589,181,20
padelkarkkila.fi,scraped/padelkarkkila.fi.txt,986,1011,116,16
padelkemi.fi,scraped/padelkemi.fi.txt,45,46,6,2
padelkeskus.fi,scraped/padelkeskus.fi.txt,2268,2356,271,27
padelmaestro.fi,scraped/padelmaestro.fi.txt,239,239,41,3
padelman.fi,scraped/padelman.fi.txt,1907,1990,231,18
padelmesta.fi,scraped/padelmesta.fi.txt,2787,2868,329,26
padelnation.fi,scraped/padelnation.fi.txt,744,798,95,21
padelordie.fi,scraped/padelordie.fi.txt,36,37,3,1
padeloulainen.fi,scraped/padeloulainen.fi.txt,68,69,8,2
padelpark.fi,scraped/padelpark.fi.txt,460,460,80,2
padelpartners.fi,scraped/padelpartners.fi.txt,2663,2809,321,70
padelpasion.fi,scraped/padelpasion.fi.txt,86,86,12,2
padelpohjoinen.fi,scraped/padelpohjoinen.fi.txt,4849,5056,564,35
padelrocks.fi,scraped/padelrocks.fi.txt,51,51,8,1
padelsastamala.fi,scraped/padelsastamala.fi.txt,51,51,8,1
padelson.fi,scraped/padelson.fi.txt,51,51,8,1
padeltampere.fi,scraped/padeltampere.fi.txt,51,51,8,1
padeluno.fi,scraped/padeluno.fi.txt,5091,5261,595,96
padelution.com,scraped/padelution.com.txt,212,212,25,17
padeluusikaupunki.fi,scraped/padeluusikaupunki.fi.txt,239,243,22,5
padelviikki.fi,scraped/padelviikki.fi.txt,1176,1237,151,17
padelvision.fi,scraped/padelvision.fi.txt,417,433,45,8
padma.fi,scraped/padma.fi.txt,51,51,8,1
paga.fi,scraped/paga.fi.txt,2552,2637,271,32
pagen.fi,scraped/pagen.fi.txt,1574,1627,167,36
pagero.fi,scraped/pagero.fi.txt,4903,5057,480,72
pagunette.dk,scraped/pagunette.dk.txt,1547,1590,246,11
pahadigital.fi,scraped/pahadigital.fi.txt,540,560,65,10
pahakurki.fi,scraped/pahakurki.fi.txt,638,663,100,23
pahapaiva.com,scraped/pahapaiva.com.txt,51,51,8,1
paharantalvi.fi,scraped/paharantalvi.fi.txt,151,160,11,3
pahecatering.fi,scraped/pahecatering.fi.txt,791,811,93,4
pahkinahoito.fi,scraped/pahkinahoito.fi.txt,5471,5670,718,118
pahkinapensas.fi,scraped/pahkinapensas.fi.txt,756,780,80,9
pahkinasauna.fi,scraped/pahkinasauna.fi.txt,3109,3170,427,76
pahus.fi,scraped/pahus.fi.txt,778,798,74,8
pahvilaatikko.fi,scraped/pahvilaatikko.fi.txt,1843,1895,198,36
pahvivalmiste.fi,scraped/pahvivalmiste.fi.txt,488,511,56,4
paih.gov.pl,scraped/paih.gov.pl.txt,102,106,14,9
paijahr.fi,scraped/paijahr.fi.txt,2324,2397,298,24
paijanboats.com,scraped/paijanboats.com.txt,7323,7466,1200,55
paijanne-sahko.fi,scraped/paijanne-sahko.fi.txt,198,198,19,1
paijanteen.fi,scraped/paijanteen.fi.txt,1318,1378,163,13
paijanteentilikeskus.fi,scraped/paijanteentilikeskus.fi.txt,1600,1649,165,18
paijat-hameenpuurakenne.fi,scraped/paijat-hameenpuurakenne.fi.txt,320,334,43,3
paijat-paino.fi,scraped/paijat-paino.fi.txt,616,646,62,4
paijatateria.fi,scraped/paijatateria.fi.txt,2504,2631,249,34
paijathameenautohuolto.fi,scraped/paijathameenautohuolto.fi.txt,51,51,8,1
paijatkumi.fi,scraped/paijatkumi.fi.txt,2776,2922,402,134
paijatremontti.fi,scraped/paijatremontti.fi.txt,1257,1286,138,11
paikallinen-mainostoimisto.fi,scraped/paikallinen-mainostoimisto.fi.txt,7330,7755,796,62
paikallinenpizzeria.fi,scraped/paikallinenpizzeria.fi.txt,60,68,18,3
paikallinenputkiliike.fi,scraped/paikallinenputkiliike.fi.txt,1185,1228,115,10
paikallisliikenneliitto.fi,scraped/paikallisliikenneliitto.fi.txt,2919,3046,264,24
paikallismediat.fi,scraped/paikallismediat.fi.txt,2368,2444,261,19
paikka.pet,scraped/paikka.pet.txt,111,112,13,4
paikkaajat.fi,scraped/paikkaajat.fi.txt,2329,2400,244,35
paikkatietokonsultit.fi,scraped/paikkatietokonsultit.fi.txt,1398,1441,127,11
paimelanparoni.net,scraped/paimelanparoni.net.txt,51,51,8,1
paimelanranch.fi,scraped/paimelanranch.fi.txt,86,86,12,1
paimentupa.fi,scraped/paimentupa.fi.txt,786,809,94,7
paimionautohuolto.fi,scraped/paimionautohuolto.fi.txt,52,53,5,2
paimionkehitys.fi,scraped/paimionkehitys.fi.txt,378,387,35,2
paimionkuljetus.fi,scraped/paimionkuljetus.fi.txt,696,710,73,8
paimionkunnossapito.fi,scraped/paimionkunnossapito.fi.txt,2287,2366,242,24
painava.com,scraped/painava.com.txt,103,103,3,2
paineclothing.fi,scraped/paineclothing.fi.txt,76,76,9,3
painehuolto.fi,scraped/painehuolto.fi.txt,30,30,6,2
paineilmapalvelu.fi,scraped/paineilmapalvelu.fi.txt,51,51,8,1
painepesu.fi,scraped/painepesu.fi.txt,182,182,28,3
painepuhdistus.fi,scraped/painepuhdistus.fi.txt,1130,1161,116,11
painiitynhelmi.fi,scraped/painiitynhelmi.fi.txt,1670,1716,203,29
paino.net,scraped/paino.net.txt,1436,1534,139,9
painoagentti.fi,scraped/painoagentti.fi.txt,1382,1449,155,19
painokiila.fi,scraped/painokiila.fi.txt,1927,1974,215,30
painokisallit.fi,scraped/painokisallit.fi.txt,4143,4277,474,65
painoklinikka.fi,scraped/painoklinikka.fi.txt,931,956,109,6
painola.fi,scraped/painola.fi.txt,3373,3467,370,33
painolampi.fi,scraped/painolampi.fi.txt,1770,1814,200,56
painonet.fi,scraped/painonet.fi.txt,51,51,8,1
painopojat.net,scraped/painopojat.net.txt,235,239,26,2
painotalopesprint.fi,scraped/painotalopesprint.fi.txt,549,563,60,21
painotalotk.fi,scraped/painotalotk.fi.txt,51,51,8,1
painotaloturku.fi,scraped/painotaloturku.fi.txt,2656,2751,303,30
painovoimala.fi,scraped/painovoimala.fi.txt,51,51,8,1
paint28.fi,scraped/paint28.fi.txt,1046,1068,111,18
paintballsissos.fi,scraped/paintballsissos.fi.txt,3242,3361,509,126
paintcraft.fi,scraped/paintcraft.fi.txt,1044,1082,114,6
paintem.fi,scraped/paintem.fi.txt,51,51,8,1
paintstore.fi,scraped/paintstore.fi.txt,310,314,38,8
paintteri.fi,scraped/paintteri.fi.txt,663,673,74,15
paiste.fi,scraped/paiste.fi.txt,118,125,12,5
paitamylly.fi,scraped/paitamylly.fi.txt,2794,2880,326,33
paitapaja.fi,scraped/paitapaja.fi.txt,112,113,17,1
paitatehdas.fi,scraped/paitatehdas.fi.txt,98,98,17,2
paivahoito-satumaa.fi,scraped/paivahoito-satumaa.fi.txt,196,206,21,6
paivahoito.fi,scraped/paivahoito.fi.txt,1257,1305,132,5
paivakotienkku.fi,scraped/paivakotienkku.fi.txt,51,51,8,1
paivakotijes.fi,scraped/paivakotijes.fi.txt,1258,1306,142,6
paivakotijump.fi,scraped/paivakotijump.fi.txt,813,850,81,5
paivakotimesimarja.fi,scraped/paivakotimesimarja.fi.txt,2965,3071,293,15
paivakotimurunen.com,scraped/paivakotimurunen.com.txt,7226,7544,815,45
paivakotimurut.fi,scraped/paivakotimurut.fi.txt,51,51,8,1
paivakotipihlaja.fi,scraped/paivakotipihlaja.fi.txt,1824,1903,195,6
paivakotipikkutupa.fi,scraped/paivakotipikkutupa.fi.txt,1190,1243,130,26
paivakotisatakieli.fi,scraped/paivakotisatakieli.fi.txt,1835,1952,221,18
paivakotitrio.fi,scraped/paivakotitrio.fi.txt,51,51,8,1
paivakotituike.fi,scraped/paivakotituike.fi.txt,818,849,91,5
paivakotiunelma.fi,scraped/paivakotiunelma.fi.txt,51,51,8,1
paivakotivakkara.com,scraped/paivakotivakkara.com.txt,51,51,8,1
paivakotiviidakkorumpu.fi,scraped/paivakotiviidakkorumpu.fi.txt,11,11,1,1
paivaniemen.fi,scraped/paivaniemen.fi.txt,49,49,8,2
paivansini.fi,scraped/paivansini.fi.txt,51,51,8,1
paivanvinkki.fi,scraped/paivanvinkki.fi.txt,1452,1501,160,11
paivarannanruusu.fi,scraped/paivarannanruusu.fi.txt,600,629,96,24
paivi.fi,scraped/paivi.fi.txt,182,182,28,3
paivikankare.fi,scraped/paivikankare.fi.txt,2143,2238,252,29
paivikosonen.fi,scraped/paivikosonen.fi.txt,1083,1115,117,14
paivipentikainen.fi,scraped/paivipentikainen.fi.txt,214,214,43,5
paivitetyt.com,scraped/paivitetyt.com.txt,9,9,2,1
paivituomisto.fi,scraped/paivituomisto.fi.txt,889,922,108,3
paivola.fi,scraped/paivola.fi.txt,165,178,16,2
paja.io,scraped/paja.io.txt,37,39,3,2
paja1605.fi,scraped/paja1605.fi.txt,1937,2022,217,9
pajaapina.com,scraped/pajaapina.com.txt,796,845,90,8
pajacomms.com,scraped/pajacomms.com.txt,3326,3530,342,36
pajaconsulting.fi,scraped/pajaconsulting.fi.txt,51,51,8,1
pajadesign.com,scraped/pajadesign.com.txt,997,1046,114,16
pajakallio.fi,scraped/pajakallio.fi.txt,1588,1628,167,14
pajakka.fi,scraped/pajakka.fi.txt,8238,8505,958,59
pajakkakoski.fi,scraped/pajakkakoski.fi.txt,64,66,7,1
pajalle.com,scraped/pajalle.com.txt,503,528,60,2
pajarock.fi,scraped/pajarock.fi.txt,2052,2105,212,14
pajaservice.fi,scraped/pajaservice.fi.txt,51,51,8,1
pajasuo.com,scraped/pajasuo.com.txt,51,51,8,1
pajatsalo-portti.fi,scraped/pajatsalo-portti.fi.txt,177,180,26,1
pajatsalo.fi,scraped/pajatsalo.fi.txt,693,710,71,6
pajavirta.fi,scraped/pajavirta.fi.txt,52,52,7,3
pajuconsulting.fi,scraped/pajuconsulting.fi.txt,197,201,20,2
pajuenergia.fi,scraped/pajuenergia.fi.txt,51,51,8,1
pajukaarre.fi,scraped/pajukaarre.fi.txt,919,956,97,8
pajulaproductions.com,scraped/pajulaproductions.com.txt,333,342,39,7
pajulintu.fi,scraped/pajulintu.fi.txt,33,33,6,1
pajuniemi.com,scraped/pajuniemi.com.txt,3042,3155,301,38
pajutalli.fi,scraped/pajutalli.fi.txt,835,873,86,22
pakalen.fi,scraped/pakalen.fi.txt,102,104,14,3
pakarila-koipiniemivok.fi,scraped/pakarila-koipiniemivok.fi.txt,1119,1149,116,6
pakastin.fi,scraped/pakastin.fi.txt,2879,2985,304,93
pakcem.fi,scraped/pakcem.fi.txt,578,591,55,7
pake.fi,scraped/pake.fi.txt,51,51,8,1
paket.is,scraped/paket.is.txt,633,633,93,5
paketboden.fi,scraped/paketboden.fi.txt,73,74,11,3
pakettiautohuolto.fi,scraped/pakettiautohuolto.fi.txt,147,155,21,5
pakilankukkatalo.fi,scraped/pakilankukkatalo.fi.txt,3036,3108,334,43
pakkaa.fi,scraped/pakkaa.fi.txt,58,59,6,2
pakkanen.fi,scraped/pakkanen.fi.txt,1469,1544,189,9
pakkanenlaki.fi,scraped/pakkanenlaki.fi.txt,179,179,18,5
pakkariposse.fi,scraped/pakkariposse.fi.txt,51,51,8,1
pakkaslampo.fi,scraped/pakkaslampo.fi.txt,51,51,8,1
pakkaspojat.fi,scraped/pakkaspojat.fi.txt,1103,1146,133,13
pakkasvakka.fi,scraped/pakkasvakka.fi.txt,1313,1369,131,7
pakkauspojat.fi,scraped/pakkauspojat.fi.txt,51,51,8,1
pakkaustarrat.fi,scraped/pakkaustarrat.fi.txt,4866,5004,534,34
pakkipari.com,scraped/pakkipari.com.txt,141,145,18,5
pakocube.fi,scraped/pakocube.fi.txt,3500,3655,456,33
pakohuonetarina.fi,scraped/pakohuonetarina.fi.txt,28914,29012,5091,307
pakomo.fi,scraped/pakomo.fi.txt,4411,4602,544,69
pakrak.fi,scraped/pakrak.fi.txt,1413,1456,144,34
paksuniemi.com,scraped/paksuniemi.com.txt,2011,2095,223,26
pakukympill_.fi,scraped/pakukympill_.fi.txt,51,51,8,1
pakuleasing.fi,scraped/pakuleasing.fi.txt,51,51,8,1
pakulinja.fi,scraped/pakulinja.fi.txt,78,78,9,2
pakuovelle.com,scraped/pakuovelle.com.txt,1557,1599,196,19
pakurahti.fi,scraped/pakurahti.fi.txt,691,709,73,12
pakva.fi,scraped/pakva.fi.txt,401,416,47,11
palafys.fi,scraped/palafys.fi.txt,8785,9079,931,99
palaistra.fi,scraped/palaistra.fi.txt,2064,2133,215,15
palaja.fi,scraped/palaja.fi.txt,2122,2201,228,21
palaksi.fi,scraped/palaksi.fi.txt,51,51,8,1
palance.co,scraped/palance.co.txt,4475,4487,687,32
palas.fi,scraped/palas.fi.txt,1343,1393,152,10
palasia.fi,scraped/palasia.fi.txt,654,667,81,18
palatec.fi,scraped/palatec.fi.txt,1591,1625,153,5
palatio.fi,scraped/palatio.fi.txt,51,51,8,1
palauteportti.fi,scraped/palauteportti.fi.txt,2713,2819,313,26
palautesankari.fi,scraped/palautesankari.fi.txt,2181,2277,237,25
palavana.fi,scraped/palavana.fi.txt,299,301,46,4
palavasydan.fi,scraped/palavasydan.fi.txt,256,266,33,9
paldankodit.com,scraped/paldankodit.com.txt,871,904,98,13
palecon.fi,scraped/palecon.fi.txt,51,51,8,1
paletapuutuotteet.fi,scraped/paletapuutuotteet.fi.txt,1342,1383,149,5
palettikauppakeskus.fi,scraped/palettikauppakeskus.fi.txt,424,442,52,2
palfinland.com,scraped/palfinland.com.txt,2043,2045,297,25
palingranit.com,scraped/palingranit.com.txt,1648,1710,195,17
palisanteri.com,scraped/palisanteri.com.txt,30,31,3,1
paljakka.fi,scraped/paljakka.fi.txt,4850,5067,557,92
paljukeisari.com,scraped/paljukeisari.com.txt,694,732,82,22
paljuruhtinas.com,scraped/paljuruhtinas.com.txt,691,715,73,12
palkaneenasuntotuotanto.fi,scraped/palkaneenasuntotuotanto.fi.txt,1369,1440,220,21
palkaneenvalokuitu.fi,scraped/palkaneenvalokuitu.fi.txt,214,214,43,5
palkanlaskijanopas.fi,scraped/palkanlaskijanopas.fi.txt,1450,1530,159,15
palkes.fi,scraped/palkes.fi.txt,51,51,8,1
palkinpaanpuutarha.fi,scraped/palkinpaanpuutarha.fi.txt,224,234,20,2
palkintila.fi,scraped/palkintila.fi.txt,2757,2895,279,20
palkinto-keisari.com,scraped/palkinto-keisari.com.txt,5817,6050,589,36
palkintohuone.fi,scraped/palkintohuone.fi.txt,93,95,11,2
palkintonurkka.fi,scraped/palkintonurkka.fi.txt,705,730,74,15
palkitsemiskeskus.fi,scraped/palkitsemiskeskus.fi.txt,845,863,80,12
palkka-apu.fi,scraped/palkka-apu.fi.txt,543,556,52,8
palkkaguru.fi,scraped/palkkaguru.fi.txt,3052,3081,505,56
palkkaonline.fi,scraped/palkkaonline.fi.txt,12458,13065,1415,141
palkkataito.fi,scraped/palkkataito.fi.txt,7054,7321,729,64
palkkatalo.fi,scraped/palkkatalo.fi.txt,51,51,8,1
palkkiopalvelu.fi,scraped/palkkiopalvelu.fi.txt,51,51,8,1
palkkioplus.fi,scraped/palkkioplus.fi.txt,261,268,27,2
palko.fi,scraped/palko.fi.txt,30,30,5,1
palland.fi,scraped/palland.fi.txt,1393,1430,158,17
pallaridesign.fi,scraped/pallaridesign.fi.txt,306,314,34,3
pallasair.com,scraped/pallasair.com.txt,2177,2233,228,23
pallasrakennus.fi,scraped/pallasrakennus.fi.txt,51,51,8,1
palletmaster.fi,scraped/palletmaster.fi.txt,1249,1262,171,16
palletower.com,scraped/palletower.com.txt,209,209,29,2
palletpartner.fi,scraped/palletpartner.fi.txt,51,51,8,1
pallohai.fi,scraped/pallohai.fi.txt,6236,6460,756,80
pallokarhut.fi,scraped/pallokarhut.fi.txt,204,208,26,6
pallopiste.fi,scraped/pallopiste.fi.txt,51,51,8,1
palmako.fi,scraped/palmako.fi.txt,1615,1664,184,23
palmencharpentier.com,scraped/palmencharpentier.com.txt,8762,9052,1012,60
palmerial.fi,scraped/palmerial.fi.txt,51,51,8,1
palmia.fi,scraped/palmia.fi.txt,613,632,62,13
palmiatek.fi,scraped/palmiatek.fi.txt,1264,1293,125,13
palmroth.com,scraped/palmroth.com.txt,184,184,29,2
palmsventures.fi,scraped/palmsventures.fi.txt,2217,2228,324,28
palmulandia.com,scraped/palmulandia.com.txt,6346,6384,1059,47
palo-design.com,scraped/palo-design.com.txt,51,51,8,1
palo.fi,scraped/palo.fi.txt,51,51,8,1
paloff.com,scraped/paloff.com.txt,2042,2108,215,19
palokanfysioterapia.fi,scraped/palokanfysioterapia.fi.txt,4031,4167,445,35
palokanpelimannitalo.fi,scraped/palokanpelimannitalo.fi.txt,2190,2266,244,11
palokanpuutuote.fi,scraped/palokanpuutuote.fi.txt,507,509,55,2
palokatko.com,scraped/palokatko.com.txt,710,729,89,8
palokatkomestari.fi,scraped/palokatkomestari.fi.txt,51,51,8,1
palokatkomestarit.fi,scraped/palokatkomestarit.fi.txt,51,51,8,1
palokatkomiehet.fi,scraped/palokatkomiehet.fi.txt,2667,2701,271,107
palolapiispanen.fi,scraped/palolapiispanen.fi.txt,8108,8247,822,123
palolaw.fi,scraped/palolaw.fi.txt,51,51,8,1
paloma.fi,scraped/paloma.fi.txt,185,185,35,2
paloman.fi,scraped/paloman.fi.txt,102,102,14,3
palonenlabs.com,scraped/palonenlabs.com.txt,3352,3455,351,56
paloproductions.com,scraped/paloproductions.com.txt,223,223,37,3
palorinne.com,scraped/palorinne.com.txt,51,51,8,1
palosaarenporotila.fi,scraped/palosaarenporotila.fi.txt,1609,1696,190,12
