domain,lang,chars,english,source_path,english_path
kouvolanrengasteam.fi,fi,1873,False,scraped/kouvolanrengasteam.fi.txt,
kouvolansaha.fi,fi,96,False,scraped/kouvolansaha.fi.txt,
kouvolantalohuolto.fi,fi,1535,False,scraped/kouvolantalohuolto.fi.txt,
kouvolanteatteri.fi,blocked,51,False,scraped/kouvolanteatteri.fi.txt,
kouvolantennishalli.fi,blocked,51,False,scraped/kouvolantennishalli.fi.txt,
kouvolanvesi.fi,fi,2205,False,scraped/kouvolanvesi.fi.txt,
kova-kromi.fi,fi,1717,False,scraped/kova-kromi.fi.txt,
kovacic.pro,en,88,True,scraped/kovacic.pro.txt,english_only/kovacic.pro.txt
kovagoalie.fi,blocked,51,False,scraped/kovagoalie.fi.txt,
kovagroup.fi,fi,1415,False,scraped/kovagroup.fi.txt,
kovahq.com,en,1224,True,scraped/kovahq.com.txt,english_only/kovahq.com.txt
kovako.fi,fi,865,False,scraped/kovako.fi.txt,
kovakoodarit.com,en,110,True,scraped/kovakoodarit.com.txt,english_only/kovakoodarit.com.txt
kovamet.fi,fi,1167,False,scraped/kovamet.fi.txt,
kovaoy.fi,fi,1159,False,scraped/kovaoy.fi.txt,
kovapalkki.fi,blocked,51,False,scraped/kovapalkki.fi.txt,
kovarakennus.fi,fi,2541,False,scraped/kovarakennus.fi.txt,
kovari.fi,fi,4027,False,scraped/kovari.fi.txt,
kovartek.fi,fi,1333,False,scraped/kovartek.fi.txt,
kovasahko.fi,fi,1524,False,scraped/kovasahko.fi.txt,
kovatiimi.fi,en,89,True,scraped/kovatiimi.fi.txt,english_only/kovatiimi.fi.txt
kovemet.fi,fi,247,False,scraped/kovemet.fi.txt,
kovilta.fi,en,804,True,scraped/kovilta.fi.txt,english_only/kovilta.fi.txt
kovjokielement.fi,blocked,51,False,scraped/kovjokielement.fi.txt,
kowindo.fi,fi,1560,False,scraped/kowindo.fi.txt,
koxmatic.fi,blocked,51,False,scraped/koxmatic.fi.txt,
koykesti.fi,fi,1514,False,scraped/koykesti.fi.txt,
koysikauppa.fi,blocked,51,False,scraped/koysikauppa.fi.txt,
koysikopla.fi,blocked,51,False,scraped/koysikopla.fi.txt,
kozalak.eu,en,72,True,scraped/kozalak.eu.txt,english_only/kozalak.eu.txt
kozeenshiwan.com,en,1216,True,scraped/kozeenshiwan.com.txt,english_only/kozeenshiwan.com.txt
kp-asikainen.fi,fi,1333,False,scraped/kp-asikainen.fi.txt,
kp-kotipiha.fi,fi,1191,False,scraped/kp-kotipiha.fi.txt,
kp-servicepartner.com,fi,789,False,scraped/kp-servicepartner.com.txt,
kp-suunnittelu.fi,fi,662,False,scraped/kp-suunnittelu.fi.txt,
kpch.fi,fi,884,False,scraped/kpch.fi.txt,
kpenergy.fi,fi,5865,False,scraped/kpenergy.fi.txt,
kpflaki.com,fi,6463,False,scraped/kpflaki.com.txt,
kpkengineering.fi,fi,881,False,scraped/kpkengineering.fi.txt,
kpkoivu.fi,fi,1789,False,scraped/kpkoivu.fi.txt,
kpkservice.com,fi,1168,False,scraped/kpkservice.com.txt,
kpl.fi,blocked,51,False,scraped/kpl.fi.txt,
kpmg.fi,fi,3079,False,scraped/kpmg.fi.txt,
kpp24.fi,fi,753,False,scraped/kpp24.fi.txt,
kppt.fi,blocked,51,False,scraped/kppt.fi.txt,
kpr.fi,fi,962,False,scraped/kpr.fi.txt,
kpspromotion.fi,blocked,51,False,scraped/kpspromotion.fi.txt,
kpteknik.fi,fi,3881,False,scraped/kpteknik.fi.txt,
kpthonkanen.fi,fi,1810,False,scraped/kpthonkanen.fi.txt,
kpthsalkku.fi,fi,278,False,scraped/kpthsalkku.fi.txt,
kpts.fi,fi,254,False,scraped/kpts.fi.txt,
kptuote.com,en,686,True,scraped/kptuote.com.txt,english_only/kptuote.com.txt
kptuote.fi,fi,463,False,scraped/kptuote.fi.txt,
kpvuori.fi,pt,40,False,scraped/kpvuori.fi.txt,
kpy.fi,blocked,51,False,scraped/kpy.fi.txt,
kq.fi,fi,262,False,scraped/kq.fi.txt,
kr-marine.fi,fi,408,False,scraped/kr-marine.fi.txt,
kraak.fi,fi,3064,False,scraped/kraak.fi.txt,
krado.fi,fi,1050,False,scraped/krado.fi.txt,
kraffi.fi,fi,88,False,scraped/kraffi.fi.txt,
kraftmek.com,blocked,51,False,scraped/kraftmek.com.txt,
kraftnat.ax,sv,394,False,scraped/kraftnat.ax.txt,
kraftpal.fi,fi,1124,False,scraped/kraftpal.fi.txt,
kraftvaerk.com,en,232,True,scraped/kraftvaerk.com.txt,english_only/kraftvaerk.com.txt
kraftverk.fi,blocked,51,False,scraped/kraftverk.fi.txt,
kralex.fi,en,100,True,scraped/kralex.fi.txt,english_only/kralex.fi.txt
kram.fi,fi,4616,False,scraped/kram.fi.txt,
kramox.fi,fi,2915,False,scraped/kramox.fi.txt,
kranbelts.com,fi,2504,False,scraped/kranbelts.com.txt,
krannintila.fi,fi,4288,False,scraped/krannintila.fi.txt,
krao.fi,fi,1522,False,scraped/krao.fi.txt,
krash.fi,fi,4152,False,scraped/krash.fi.txt,
krautofixit.fi,blocked,51,False,scraped/krautofixit.fi.txt,
kraveks.fi,en,509,True,scraped/kraveks.fi.txt,english_only/kraveks.fi.txt
kravia.fi,en,108,True,scraped/kravia.fi.txt,english_only/kravia.fi.txt
krb.fi,en,1707,True,scraped/krb.fi.txt,english_only/krb.fi.txt
kreamhelsinki.fi,fi,1520,False,scraped/kreamhelsinki.fi.txt,
kreanea.com,fi,210,False,scraped/kreanea.com.txt,
kreapal.fi,fi,7826,False,scraped/kreapal.fi.txt,
kreate.fi,fi,30,False,scraped/kreate.fi.txt,
kreatiivi.fi,en,182,True,scraped/kreatiivi.fi.txt,english_only/kreatiivi.fi.txt
kreatosfilms.com,en,57,True,scraped/kreatosfilms.com.txt,english_only/kreatosfilms.com.txt
kredinor.fi,fi,1251,False,scraped/kredinor.fi.txt,
kredita.fi,fi,3617,False,scraped/kredita.fi.txt,
kreera.fi,fi,2796,False,scraped/kreera.fi.txt,
kreetanmaku.fi,blocked,51,False,scraped/kreetanmaku.fi.txt,
kreettajarvenpaa.com,fi,31,False,scraped/kreettajarvenpaa.com.txt,
kreivila.fi,short,12,False,scraped/kreivila.fi.txt,
kreivitalo.fi,fi,5883,False,scraped/kreivitalo.fi.txt,
kreo.fi,blocked,51,False,scraped/kreo.fi.txt,
krepa.net,en,167,True,scraped/krepa.net.txt,english_only/krepa.net.txt
kretuliini.fi,en,162,True,scraped/kretuliini.fi.txt,english_only/kretuliini.fi.txt
krf.fi,fi,640,False,scraped/krf.fi.txt,
kri-and.fi,fi,720,False,scraped/kri-and.fi.txt,
kriikunmylly.com,fi,1435,False,scraped/kriikunmylly.com.txt,
kriisiarvio.fi,fi,1691,False,scraped/kriisiarvio.fi.txt,
kriosinfra.com,en,108,True,scraped/kriosinfra.com.txt,english_only/kriosinfra.com.txt
krisnan.com,fi,654,False,scraped/krisnan.com.txt,
krisoteam.fi,blocked,51,False,scraped/krisoteam.fi.txt,
kristall.fi,fi,2548,False,scraped/kristall.fi.txt,
kristalli.fi,en,182,True,scraped/kristalli.fi.txt,english_only/kristalli.fi.txt
kristallijaguaari.fi,fi,3144,False,scraped/kristallijaguaari.fi.txt,
kristallikuvio.fi,fi,1586,False,scraped/kristallikuvio.fi.txt,
kristallisport.fi,fi,951,False,scraped/kristallisport.fi.txt,
kristalliunelmia.com,id,1296,False,scraped/kristalliunelmia.com.txt,
kristianaleksander.fi,fi,2222,False,scraped/kristianaleksander.fi.txt,
kristianbackman.fi,fi,14008,False,scraped/kristianbackman.fi.txt,
kristianheberg.fi,en,89,True,scraped/kristianheberg.fi.txt,english_only/kristianheberg.fi.txt
kristianvenalainen.com,fi,912,False,scraped/kristianvenalainen.com.txt,
kristikiria.com,en,4019,True,scraped/kristikiria.com.txt,english_only/kristikiria.com.txt
kristillinenkoulu.org,fi,724,False,scraped/kristillinenkoulu.org.txt,
kristinalamberg.fi,fi,291,False,scraped/kristinalamberg.fi.txt,
kristinamedi.fi,fi,1873,False,scraped/kristinamedi.fi.txt,
krisufix.fi,blocked,51,False,scraped/krisufix.fi.txt,
kriwel.fi,fi,473,False,scraped/kriwel.fi.txt,
krk-palvelut.fi,fi,1660,False,scraped/krk-palvelut.fi.txt,
krka.fi,fi,722,False,scraped/krka.fi.txt,
krlift.fi,fi,530,False,scraped/krlift.fi.txt,
krmgroup.fi,blocked,51,False,scraped/krmgroup.fi.txt,
kroapart.fi,fi,1687,False,scraped/kroapart.fi.txt,
krocon.fi,fi,495,False,scraped/krocon.fi.txt,
krogerus.com,en,448,True,scraped/krogerus.com.txt,english_only/krogerus.com.txt
krokforslaki.com,fi,1940,False,scraped/krokforslaki.com.txt,
kroma.fi,en,1121,True,scraped/kroma.fi.txt,english_only/kroma.fi.txt
krone-fleet.com,de,4835,False,scraped/krone-fleet.com.txt,
kronoby.fi,en,161,True,scraped/kronoby.fi.txt,english_only/kronoby.fi.txt
kronojarn.fi,sv,296,False,scraped/kronojarn.fi.txt,
kronometrix.com,en,522,True,scraped/kronometrix.com.txt,english_only/kronometrix.com.txt
kronowerk.com,en,217,True,scraped/kronowerk.com.txt,english_only/kronowerk.com.txt
krookilantoivo.fi,fi,2312,False,scraped/krookilantoivo.fi.txt,
krookmedia.fi,fi,1155,False,scraped/krookmedia.fi.txt,
kros.fi,blocked,51,False,scraped/kros.fi.txt,
krossaamo.fi,fi,1790,False,scraped/krossaamo.fi.txt,
krosswise.com,en,3700,True,scraped/krosswise.com.txt,english_only/krosswise.com.txt
krotkin.com,cy,103,False,scraped/krotkin.com.txt,
krow.fi,fi,1670,False,scraped/krow.fi.txt,
krpf.fi,fi,92,False,scraped/krpf.fi.txt,
krptmerilainen.fi,blocked,51,False,scraped/krptmerilainen.fi.txt,
krs.co.kr,en,171,True,scraped/krs.co.kr.txt,english_only/krs.co.kr.txt
krsnet.fi,en,103,True,scraped/krsnet.fi.txt,english_only/krsnet.fi.txt
krsservice.eu,blocked,51,False,scraped/krsservice.eu.txt,
krtalonpojat.fi,fi,2677,False,scraped/krtalonpojat.fi.txt,
krut.fi,fi,5029,False,scraped/krut.fi.txt,
kruunisactive.fi,en,931,True,scraped/kruunisactive.fi.txt,english_only/kruunisactive.fi.txt
kruunuaita.fi,blocked,51,False,scraped/kruunuaita.fi.txt,
kruunuasunnot.fi,fi,601,False,scraped/kruunuasunnot.fi.txt,
kruunuherkku.fi,blocked,51,False,scraped/kruunuherkku.fi.txt,
kruunukaluste-kiinteistot.fi,fi,224,False,scraped/kruunukaluste-kiinteistot.fi.txt,
kruunukartonki.fi,fi,6643,False,scraped/kruunukartonki.fi.txt,
kruunukellari.fi,fi,1528,False,scraped/kruunukellari.fi.txt,
kruunumedia.fi,fi,7485,False,scraped/kruunumedia.fi.txt,
kruununkirppis.fi,fi,798,False,scraped/kruununkirppis.fi.txt,
kruununmaja.fi,blocked,51,False,scraped/kruununmaja.fi.txt,
kruunuoptiikka.fi,fi,1464,False,scraped/kruunuoptiikka.fi.txt,
kruunupalkinnot.fi,blocked,51,False,scraped/kruunupalkinnot.fi.txt,
kruunupuisto.fi,fi,726,False,scraped/kruunupuisto.fi.txt,
kruunuvuorenrannanrode.fi,blocked,51,False,scraped/kruunuvuorenrannanrode.fi.txt,
krv-lkv.fi,fi,762,False,scraped/krv-lkv.fi.txt,
krvkiinteistopalvelut.fi,fi,5289,False,scraped/krvkiinteistopalvelut.fi.txt,
kryodreams.fi,blocked,51,False,scraped/kryodreams.fi.txt,
kryotherm.fi,blocked,51,False,scraped/kryotherm.fi.txt,
kryptoniitti.com,fi,458,False,scraped/kryptoniitti.com.txt,
kryptoverotus.fi,fi,4030,False,scraped/kryptoverotus.fi.txt,
ks-data.fi,blocked,51,False,scraped/ks-data.fi.txt,
ks-geoenergi.fi,fi,134,False,scraped/ks-geoenergi.fi.txt,
ks-jeesi.fi,fi,2476,False,scraped/ks-jeesi.fi.txt,
ks-kiinteistotekniikka.fi,blocked,51,False,scraped/ks-kiinteistotekniikka.fi.txt,
ks-pianonviritys.fi,fi,1385,False,scraped/ks-pianonviritys.fi.txt,
ks-puhdasilma.fi,fi,256,False,scraped/ks-puhdasilma.fi.txt,
ks-sahko.fi,en,421,True,scraped/ks-sahko.fi.txt,english_only/ks-sahko.fi.txt
ks-sushi.fi,en,114,True,scraped/ks-sushi.fi.txt,english_only/ks-sushi.fi.txt
ks22.fi,fi,3303,False,scraped/ks22.fi.txt,
ks4capital.com,blocked,51,False,scraped/ks4capital.com.txt,
ksak.fi,de,63,False,scraped/ksak.fi.txt,
ksakki.fi,blocked,51,False,scraped/ksakki.fi.txt,
ksbitumikate.fi,fi,1938,False,scraped/ksbitumikate.fi.txt,
ksbr.fi,fi,1336,False,scraped/ksbr.fi.txt,
kseasy.fi,fi,2476,False,scraped/kseasy.fi.txt,
kseristys.fi,fi,4470,False,scraped/kseristys.fi.txt,
kservice.fi,fi,673,False,scraped/kservice.fi.txt,
ksh-valvonta.fi,blocked,51,False,scraped/ksh-valvonta.fi.txt,
kshs.fi,fi,2034,False,scraped/kshs.fi.txt,
kshuolto.com,fi,789,False,scraped/kshuolto.com.txt,
kshuoltopalvelu.fi,fi,245,False,scraped/kshuoltopalvelu.fi.txt,
ksinteriors.fi,fi,414,False,scraped/ksinteriors.fi.txt,
ksj-service.fi,fi,2165,False,scraped/ksj-service.fi.txt,
ksj.fi,fi,2451,False,scraped/ksj.fi.txt,
kskalatalouskeskus.fi,fi,41,False,scraped/kskalatalouskeskus.fi.txt,
kskeittiosahko.fi,fi,1198,False,scraped/kskeittiosahko.fi.txt,
kskiinteistopalvelu.fi,fi,1048,False,scraped/kskiinteistopalvelu.fi.txt,
kskkuntoutuspalvelut.fi,blocked,51,False,scraped/kskkuntoutuspalvelut.fi.txt,
kskodit.fi,blocked,51,False,scraped/kskodit.fi.txt,
kskpalvelu.fi,fi,792,False,scraped/kskpalvelu.fi.txt,
kskuivaustekniikka.fi,en,1396,True,scraped/kskuivaustekniikka.fi.txt,english_only/kskuivaustekniikka.fi.txt
kskylmalaitehuolto.fi,fi,948,False,scraped/kskylmalaitehuolto.fi.txt,
kslaw.fi,fi,4160,False,scraped/kslaw.fi.txt,
kslogistics.fi,blocked,51,False,scraped/kslogistics.fi.txt,
kslukko.fi,fi,1001,False,scraped/kslukko.fi.txt,
ksm-stoker.fi,blocked,51,False,scraped/ksm-stoker.fi.txt,
ksomakoti.fi,short,13,False,scraped/ksomakoti.fi.txt,
ksoy.fi,fi,163,False,scraped/ksoy.fi.txt,
ksp-astiat.fi,blocked,51,False,scraped/ksp-astiat.fi.txt,
kspaperi.fi,blocked,51,False,scraped/kspaperi.fi.txt,
kspasunnot.fi,fi,2152,False,scraped/kspasunnot.fi.txt,
kspt.fi,fi,4718,False,scraped/kspt.fi.txt,
ksraudoitus.fi,fi,1976,False,scraped/ksraudoitus.fi.txt,
ksrr.fi,fi,903,False,scraped/ksrr.fi.txt,
kssenergia.fi,fi,2766,False,scraped/kssenergia.fi.txt,
kssh.fi,fi,271,False,scraped/kssh.fi.txt,
kst.fi,fi,1758,False,scraped/kst.fi.txt,
kstarvike.fi,fi,637,False,scraped/kstarvike.fi.txt,
ksteel.fi,fi,188,False,scraped/ksteel.fi.txt,
ksth.fi,fi,234,False,scraped/ksth.fi.txt,
kstili.fi,fi,1893,False,scraped/kstili.fi.txt,
kstp.fi,fi,1096,False,scraped/kstp.fi.txt,
kstpalvelut.fi,fi,410,False,scraped/kstpalvelut.fi.txt,
ksvahinkopalvelut.fi,fi,2222,False,scraped/ksvahinkopalvelut.fi.txt,
ksvesi.fi,fi,545,False,scraped/ksvesi.fi.txt,
ksvv.fi,fi,1138,False,scraped/ksvv.fi.txt,
ksyh.fi,fi,545,False,scraped/ksyh.fi.txt,
kt-kalusteasennus.fi,blocked,51,False,scraped/kt-kalusteasennus.fi.txt,
kt-selin.fi,fi,6695,False,scraped/kt-selin.fi.txt,
kt-shelter.com,en,33,True,scraped/kt-shelter.com.txt,english_only/kt-shelter.com.txt
kt-talotekniikka.com,fi,4360,False,scraped/kt-talotekniikka.com.txt,
kt-tec.fi,fi,259,False,scraped/kt-tec.fi.txt,
kt-tiemerkinnat.fi,fi,2697,False,scraped/kt-tiemerkinnat.fi.txt,
ktcounter.fi,fi,1082,False,scraped/ktcounter.fi.txt,
ktilaskutus.fi,fi,262,False,scraped/ktilaskutus.fi.txt,
ktinterior.fi,fi,1338,False,scraped/ktinterior.fi.txt,
ktk-kaivuu.fi,en,230,True,scraped/ktk-kaivuu.fi.txt,english_only/ktk-kaivuu.fi.txt
ktkirjanpito.fi,fi,1114,False,scraped/ktkirjanpito.fi.txt,
ktleino.fi,fi,537,False,scraped/ktleino.fi.txt,
ktmoy.fi,fi,336,False,scraped/ktmoy.fi.txt,
ktn.fi,fi,137,False,scraped/ktn.fi.txt,
kto.fi,en,214,True,scraped/kto.fi.txt,english_only/kto.fi.txt
ktp-tools.fi,fi,295,False,scraped/ktp-tools.fi.txt,
ktpaloturvapalvelut.fi,fi,11954,False,scraped/ktpaloturvapalvelut.fi.txt,
ktpeltipalvelu.fi,fi,1175,False,scraped/ktpeltipalvelu.fi.txt,
ktpipe.fi,fi,3649,False,scraped/ktpipe.fi.txt,
ktplan.fi,fi,307,False,scraped/ktplan.fi.txt,
ktr-prosecure.fi,blocked,51,False,scraped/ktr-prosecure.fi.txt,
ktroy.fi,short,13,False,scraped/ktroy.fi.txt,
ktrurakointi.fi,fi,318,False,scraped/ktrurakointi.fi.txt,
kts-oy.fi,fi,2373,False,scraped/kts-oy.fi.txt,
ktshc.fi,fi,1498,False,scraped/ktshc.fi.txt,
ktsolutions.fi,fi,2466,False,scraped/ktsolutions.fi.txt,
ktssolutionoy.com,fi,228,False,scraped/ktssolutionoy.com.txt,
ktstuote.net,fi,474,False,scraped/ktstuote.net.txt,
kttglobal.com,en,33,True,scraped/kttglobal.com.txt,english_only/kttglobal.com.txt
ktth.fi,fi,3890,False,scraped/ktth.fi.txt,
kttilintarkastus.fi,fi,623,False,scraped/kttilintarkastus.fi.txt,
ktv-palvelu.fi,fi,502,False,scraped/ktv-palvelu.fi.txt,
ktverkkokauppa.fi,fi,1627,False,scraped/ktverkkokauppa.fi.txt,
ktvo.fi,fi,2226,False,scraped/ktvo.fi.txt,
kuasi.fi,fi,2160,False,scraped/kuasi.fi.txt,
kube.fi,fi,1273,False,scraped/kube.fi.txt,
kubiko.fi,fi,447,False,scraped/kubiko.fi.txt,
kubios.com,blocked,51,False,scraped/kubios.com.txt,
kubla.fi,fi,27415,False,scraped/kubla.fi.txt,
kubo.fi,fi,274,False,scraped/kubo.fi.txt,
kude.fi,fi,617,False,scraped/kude.fi.txt,
kudosdsign.com,en,1115,True,scraped/kudosdsign.com.txt,english_only/kudosdsign.com.txt
kuehne-nagel.fi,en,1830,True,scraped/kuehne-nagel.fi.txt,english_only/kuehne-nagel.fi.txt
kuel.al,en,66,True,scraped/kuel.al.txt,english_only/kuel.al.txt
kuet.fi,fi,3377,False,scraped/kuet.fi.txt,
kuhajarvenvarastopalvelut.fi,fi,1093,False,scraped/kuhajarvenvarastopalvelut.fi.txt,
kuhankoski.fi,fi,1032,False,scraped/kuhankoski.fi.txt,
kuhaon.fi,fi,3838,False,scraped/kuhaon.fi.txt,
kuhaoy.fi,fi,1947,False,scraped/kuhaoy.fi.txt,
kuharistimaki.fi,fi,659,False,scraped/kuharistimaki.fi.txt,
kuhavene.fi,fi,968,False,scraped/kuhavene.fi.txt,
kuhlbergs.fi,sv,345,False,scraped/kuhlbergs.fi.txt,
kuhmo.fi,fi,153,False,scraped/kuhmo.fi.txt,
kuhmonbetoni.fi,fi,1387,False,scraped/kuhmonbetoni.fi.txt,
kuhmonputkityo.fi,fi,212,False,scraped/kuhmonputkityo.fi.txt,
kuhmontietokonehuolto.fi,fi,1670,False,scraped/kuhmontietokonehuolto.fi.txt,
kuhmotalo.fi,fi,1463,False,scraped/kuhmotalo.fi.txt,
kuidesign.fi,fi,1794,False,scraped/kuidesign.fi.txt,
kuihyvin.fi,fi,765,False,scraped/kuihyvin.fi.txt,
kuikanvok.fi,fi,4112,False,scraped/kuikanvok.fi.txt,
kuikkatrans.fi,blocked,51,False,scraped/kuikkatrans.fi.txt,
kuiko.fi,fi,619,False,scraped/kuiko.fi.txt,
kuilmastointi.com,fi,1004,False,scraped/kuilmastointi.com.txt,
kuipui.fi,fi,161,False,scraped/kuipui.fi.txt,
kuiskaaja.fi,fi,256,False,scraped/kuiskaaja.fi.txt,
kuismanhormihuolto.fi,fi,915,False,scraped/kuismanhormihuolto.fi.txt,
kuismantukku.fi,blocked,51,False,scraped/kuismantukku.fi.txt,
kuismin-raerinne.com,fi,2948,False,scraped/kuismin-raerinne.com.txt,
kuitsa.fi,fi,1343,False,scraped/kuitsa.fi.txt,
kuittiniilo.fi,fi,1845,False,scraped/kuittiniilo.fi.txt,
kuittirumba.com,fi,1324,False,scraped/kuittirumba.com.txt,
kuitu16.fi,blocked,51,False,scraped/kuitu16.fi.txt,
kuitunenconsulting.com,blocked,51,False,scraped/kuitunenconsulting.com.txt,
kuitusahaus.fi,blocked,51,False,scraped/kuitusahaus.fi.txt,
kuivahevonen.fi,fi,601,False,scraped/kuivahevonen.fi.txt,
kuivainvuokraamo.fi,fi,452,False,scraped/kuivainvuokraamo.fi.txt,
kuivaksenleipomo.fi,fi,306,False,scraped/kuivaksenleipomo.fi.txt,
kuivalainen.fi,fi,593,False,scraped/kuivalainen.fi.txt,
kuivatalo.fi,fi,1445,False,scraped/kuivatalo.fi.txt,
kuivaus.com,fi,2778,False,scraped/kuivaus.com.txt,
kuivila.fi,fi,874,False,scraped/kuivila.fi.txt,
kujabarbistro.fi,short,15,False,scraped/kujabarbistro.fi.txt,
kujakatti.fi,blocked,51,False,scraped/kujakatti.fi.txt,
kujakon.fi,short,11,False,scraped/kujakon.fi.txt,
kujalagroup.fi,fi,2031,False,scraped/kujalagroup.fi.txt,
kujalanporotila.com,fi,2550,False,scraped/kujalanporotila.com.txt,
kujalantila.fi,fi,2147,False,scraped/kujalantila.fi.txt,
kujamedia.fi,en,1288,True,scraped/kujamedia.fi.txt,english_only/kujamedia.fi.txt
kujansuupalvelut.fi,fi,1166,False,scraped/kujansuupalvelut.fi.txt,
kujisphoto.com,fi,164,False,scraped/kujisphoto.com.txt,
kukaon.fi,fi,2035,False,scraped/kukaon.fi.txt,
kuke.fi,blocked,51,False,scraped/kuke.fi.txt,
kukibit.fi,fi,3474,False,scraped/kukibit.fi.txt,
kukka-keidas.fi,fi,1624,False,scraped/kukka-keidas.fi.txt,
kukkabaari.fi,fi,785,False,scraped/kukkabaari.fi.txt,
kukkadecor.fi,fi,777,False,scraped/kukkadecor.fi.txt,
kukkaelisa.fi,fi,376,False,scraped/kukkaelisa.fi.txt,
kukkagarden.fi,blocked,51,False,scraped/kukkagarden.fi.txt,
kukkahelmi.com,blocked,51,False,scraped/kukkahelmi.com.txt,
kukkahumu.fi,fi,4000,False,scraped/kukkahumu.fi.txt,
kukkahuonehollola.fi,fi,275,False,scraped/kukkahuonehollola.fi.txt,
kukkairis.fi,short,20,False,scraped/kukkairis.fi.txt,
kukkajahautaustoimisto.fi,fi,2517,False,scraped/kukkajahautaustoimisto.fi.txt,
kukkakamarielsi.fi,fi,261,False,scraped/kukkakamarielsi.fi.txt,
kukkakaristo.fi,fi,755,False,scraped/kukkakaristo.fi.txt,
kukkakauppakanerva.fi,fi,11656,False,scraped/kukkakauppakanerva.fi.txt,
kukkakauppalaulumaa.fi,fi,252,False,scraped/kukkakauppalaulumaa.fi.txt,
kukkakaupparuusunen.fi,fi,1032,False,scraped/kukkakaupparuusunen.fi.txt,
kukkamarleena.fi,fi,174,False,scraped/kukkamarleena.fi.txt,
kukkamokki.fi,fi,145,False,scraped/kukkamokki.fi.txt,
kukkaolander.fi,sv,6325,False,scraped/kukkaolander.fi.txt,
kukkapaikka.fi,en,121,True,scraped/kukkapaikka.fi.txt,english_only/kukkapaikka.fi.txt
kukkapalvelucalla.fi,blocked,51,False,scraped/kukkapalvelucalla.fi.txt,
kukkaputiikki.fi,fi,585,False,scraped/kukkaputiikki.fi.txt,
kukkaserenadi.fi,fi,669,False,scraped/kukkaserenadi.fi.txt,
kukkatarhurit.fi,fi,1466,False,scraped/kukkatarhurit.fi.txt,
kukkatehdas.net,fi,1182,False,scraped/kukkatehdas.net.txt,
kukkatoimitus.fi,fi,4906,False,scraped/kukkatoimitus.fi.txt,
kukkavarpukka.fi,short,19,False,scraped/kukkavarpukka.fi.txt,
kukkiankeidas.fi,fi,2740,False,scraped/kukkiankeidas.fi.txt,
kukkolasse.fi,tr,25,False,scraped/kukkolasse.fi.txt,
kukola.fi,blocked,51,False,scraped/kukola.fi.txt,
kukonlaulu.fi,fi,5124,False,scraped/kukonlaulu.fi.txt,
kukumo.fi,fi,53,False,scraped/kukumo.fi.txt,
kukuti.fi,fi,47,False,scraped/kukuti.fi.txt,
kulaus.fi,fi,71,False,scraped/kulaus.fi.txt,
kulinaario.fi,fi,88,False,scraped/kulinaario.fi.txt,
kulinaria.fi,blocked,51,False,scraped/kulinaria.fi.txt,
kuljetin.fi,blocked,51,False,scraped/kuljetin.fi.txt,
kuljetinhuolto.fi,fi,2768,False,scraped/kuljetinhuolto.fi.txt,
kuljetinkumi.fi,fi,2302,False,scraped/kuljetinkumi.fi.txt,
kuljettajat.fi,blocked,51,False,scraped/kuljettajat.fi.txt,
kuljetus-haapiainen.fi,fi,503,False,scraped/kuljetus-haapiainen.fi.txt,
kuljetusaikas.fi,blocked,51,False,scraped/kuljetusaikas.fi.txt,
kuljetusalanne.net,fi,848,False,scraped/kuljetusalanne.net.txt,
kuljetusanttirasinkangas.fi,fi,967,False,scraped/kuljetusanttirasinkangas.fi.txt,
kuljetusduo.fi,fi,1278,False,scraped/kuljetusduo.fi.txt,
kuljetuselaaksonen.fi,fi,1512,False,scraped/kuljetuselaaksonen.fi.txt,
kuljetushaaja.fi,fi,283,False,scraped/kuljetushaaja.fi.txt,
kuljetushaanpaa.fi,fi,57,False,scraped/kuljetushaanpaa.fi.txt,
kuljetushakkila.fi,en,304,True,scraped/kuljetushakkila.fi.txt,english_only/kuljetushakkila.fi.txt
kuljetushanhela.fi,fi,596,False,scraped/kuljetushanhela.fi.txt,
kuljetushannonen.fi,fi,6932,False,scraped/kuljetushannonen.fi.txt,
kuljetusheiskanen.com,fi,423,False,scraped/kuljetusheiskanen.com.txt,
kuljetusheiskanen.fi,fi,9856,False,scraped/kuljetusheiskanen.fi.txt,
